sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
EMP-VFD30MS70FN,Empire,VFD30MS70FN,Empire Medium Spirit Vent Free Gas Heating Stove - IPI Pilot (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd30ms70fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD30MS30FN,Empire,VFD30MS30FN,Empire Medium Spirit Vent Free Gas Heating Stove (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd30ms30fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP20MS70FN,Empire,DVP20MS70FN,Empire Small Spirit Direct Vent Gas Heating Stove - IPI Ignition,gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp20ms70fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVP20MS30FN,Empire,DVP20MS30FN,Empire Small Spirit Steel Direct Vent Gas Heating Stove (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/emp-dvp20ms30fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD20MS70FN,Empire,VFD20MS70FN,Empire Small Spirit Vent Free Gas Heating Stove - IPI Pilot (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd20ms70fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFD20MS30FN,Empire,VFD20MS30FN,Empire Small Spirit Vent Free Gas Heating Stove (Small),gas-stoves-scraped.json,https://www.efireplacestore.com/emp-vfd20ms30fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-OP42FB2MF,Empire,OP42FB2MF,Empire 42 Inch Carol Rose Outdoor Premium Fireplace Firebox with Flush Front and Refractory Liner,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/emp-op42fb2mf.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRE3042WS,Superior,WRE3042WS,Superior 42 Inch WRE 3000 Series Outdoor Wood Burning Firebox in Natural White - WRE3042WS,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wre3042ws.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-OP36FB2MF,Empire,OP36FB2MF,Empire 36 Inch Carol Rose Outdoor Premium Fireplace Firebox with Flush Front and Refractory Liner,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/emp-op36fb2mf.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-OLL60FP12SN,Empire,OLL60FP12SN,Empire OLL60FP12SN Carol Rose Outdoor Stainless Steel Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/cui-oll60fp12sn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-WRE4550RS,Superior,WRE4550RS,Superior WRE4550 Custom Series 50 Inch Paneled Outdoor Wood-Burning Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/cui-wre4550rs.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRE3036RH,Superior,WRE3036RH,Superior 36 Inch WRE3000 Outdoor Wood-Burning Firebox,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wre3036rh.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-OLL48FP12SN,Empire,OLL48FP12SN,Empire OLL48FP12SN Carol Rose Outdoor Stainless Steel Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/cui-oll48fp12sn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-WRE4536RS,Superior,WRE4536RS,Superior WRE4536 Custom Series 36 Inch Paneled Outdoor Wood-Burning Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/cui-wre4536rs.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-ODLVF72ZEN,Superior,ODLVF72ZEN,Superior VRE4672 Series 72 Inch Outdoor Vent Free Linear Gas Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/sup-odlvf72zen.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE4542RS,Superior,VRE4542RS,Superior VRE4542 Custom Series 42 Inch Paneled Outdoor Vent-Free Fireplace Firebox,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre4542rs.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-OLL48SP12SN,Empire,OLL48SP12SN,Empire OLL48SP12SN Carol Rose Outdoor Stainless Steel See-Through Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/cui-oll48sp12sn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE3242ZENWS,Superior,VRE3242ZENWS,Superior 42 Inch VRE3200 Outdoor Vent Free Outdoor Fireplace Firebox,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre3242zenws.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-WRE4542RS,Superior,WRE4542RS,Superior WRE4542 Custom Series 42 Inch Paneled Outdoor Wood-Burning Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/sup-wre4542rs.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
